,box,angry,disgust,fear,happy,sad,surprise,neutral,timeline
6767,"[360, 101, 256, 349]",0.04,0.0,0.02,0.47,0.13,0.0,0.34,225.57405260860074
6768,"[362, 104, 253, 344]",0.03,0.0,0.03,0.48,0.11,0.0,0.35,225.60738703339882
6769,"[363, 104, 251, 343]",0.02,0.0,0.03,0.62,0.06,0.0,0.28,225.64072145819688
6770,"[363, 104, 251, 342]",0.02,0.0,0.02,0.64,0.06,0.0,0.26,225.67405588299496
6771,"[364, 105, 250, 341]",0.02,0.0,0.02,0.69,0.06,0.0,0.22,225.70739030779305
6772,"[363, 104, 251, 341]",0.02,0.0,0.02,0.66,0.05,0.0,0.25,225.74072473259113
6773,"[362, 103, 253, 344]",0.02,0.0,0.02,0.68,0.06,0.0,0.23,225.77405915738922
6774,"[363, 103, 251, 344]",0.02,0.0,0.02,0.7,0.06,0.0,0.2,225.80739358218727
6775,"[363, 103, 251, 342]",0.02,0.0,0.02,0.67,0.06,0.0,0.23,225.84072800698536
6776,"[365, 103, 248, 339]",0.02,0.0,0.01,0.72,0.06,0.0,0.17,225.87406243178344
6777,"[364, 102, 250, 342]",0.03,0.0,0.02,0.62,0.09,0.0,0.24,225.90739685658153
6778,"[363, 103, 251, 343]",0.03,0.0,0.02,0.61,0.07,0.0,0.27,225.9407312813796
6779,"[364, 104, 249, 341]",0.03,0.0,0.02,0.56,0.08,0.0,0.3,225.97406570617767
6780,"[364, 104, 249, 339]",0.03,0.0,0.01,0.58,0.07,0.0,0.3,226.00740013097575
6781,"[365, 105, 247, 337]",0.02,0.0,0.01,0.7,0.05,0.0,0.21,226.04073455577384
6782,"[364, 106, 248, 337]",0.02,0.0,0.01,0.62,0.05,0.0,0.29,226.07406898057192
6783,"[362, 103, 251, 342]",0.03,0.0,0.02,0.56,0.08,0.0,0.3,226.10740340537
6784,"[362, 103, 250, 341]",0.03,0.0,0.02,0.54,0.08,0.0,0.33,226.14073783016806
6785,"[362, 105, 249, 337]",0.01,0.0,0.01,0.62,0.05,0.0,0.31,226.17407225496615
6786,"[360, 104, 252, 340]",0.01,0.0,0.01,0.47,0.07,0.0,0.44,226.20740667976423
6787,"[361, 106, 250, 338]",0.01,0.0,0.01,0.56,0.04,0.0,0.38,226.24074110456232
6788,"[362, 107, 248, 333]",0.01,0.0,0.01,0.75,0.03,0.0,0.2,226.2740755293604
6789,"[363, 107, 247, 333]",0.01,0.0,0.01,0.77,0.02,0.0,0.19,226.3074099541585
6790,"[364, 108, 245, 330]",0.01,0.0,0.01,0.84,0.02,0.0,0.12,226.34074437895654
6791,"[365, 109, 244, 326]",0.01,0.0,0.01,0.72,0.04,0.0,0.21,226.37407880375463
6792,"[366, 109, 242, 326]",0.01,0.0,0.01,0.79,0.03,0.0,0.16,226.4074132285527
6793,"[381, 126, 219, 284]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,226.4407476533508
6794,"[381, 124, 221, 286]",0.0,0.0,0.0,0.96,0.0,0.0,0.03,226.47408207814888
6795,"[382, 124, 220, 285]",0.0,0.0,0.0,0.97,0.0,0.0,0.03,226.50741650294694
6796,"[365, 110, 241, 324]",0.02,0.0,0.01,0.72,0.06,0.0,0.19,226.54075092774502
6797,"[381, 126, 220, 285]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,226.5740853525431
6798,"[381, 126, 221, 285]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,226.6074197773412
6799,"[363, 113, 246, 324]",0.01,0.0,0.01,0.81,0.02,0.0,0.15,226.64075420213928
6800,"[381, 126, 222, 284]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,226.67408862693733
6801,"[382, 126, 220, 285]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,226.70742305173542
6802,"[382, 125, 221, 286]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,226.7407574765335
6803,"[385, 121, 212, 281]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,226.7740919013316
6804,"[385, 120, 212, 282]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,226.80742632612967
6805,"[384, 120, 212, 283]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,226.84076075092773
6806,"[384, 120, 213, 282]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,226.8740951757258
6807,"[384, 120, 212, 283]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,226.9074296005239
6808,"[385, 120, 212, 281]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,226.94076402532198
6809,"[384, 121, 212, 280]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,226.97409845012007
6810,"[384, 121, 212, 280]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.00743287491812
6811,"[384, 119, 213, 283]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.0407672997162
6812,"[385, 120, 212, 280]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.0741017245143
6813,"[385, 120, 212, 280]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.10743614931238
6814,"[385, 120, 212, 280]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.14077057411046
6815,"[384, 119, 213, 283]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.17410499890852
6816,"[385, 120, 212, 281]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.2074394237066
6817,"[384, 120, 213, 282]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.2407738485047
6818,"[383, 119, 213, 283]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.27410827330277
6819,"[383, 119, 213, 283]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.30744269810086
6820,"[383, 119, 213, 283]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.3407771228989
6821,"[383, 119, 213, 282]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.374111547697
6822,"[383, 119, 212, 282]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.40744597249508
6823,"[384, 119, 213, 281]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.44078039729317
6824,"[382, 118, 214, 283]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.47411482209125
6825,"[383, 118, 213, 282]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.5074492468893
6826,"[380, 118, 215, 283]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.5407836716874
6827,"[381, 118, 214, 283]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.57411809648548
6828,"[381, 118, 214, 282]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.60745252128356
6829,"[382, 118, 213, 281]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.64078694608165
6830,"[382, 119, 213, 280]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.6741213708797
6831,"[382, 119, 213, 280]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.7074557956778
6832,"[382, 120, 212, 279]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.74079022047587
6833,"[382, 120, 213, 280]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.77412464527396
6834,"[382, 119, 213, 281]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.80745907007204
6835,"[381, 118, 215, 283]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.8407934948701
6836,"[382, 118, 214, 283]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.87412791966818
6837,"[383, 119, 213, 282]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.90746234446627
6838,"[384, 121, 213, 278]",0.0,0.0,0.0,0.98,0.0,0.0,0.02,227.94079676926435
6839,"[383, 120, 215, 281]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,227.97413119406244
6840,"[384, 119, 215, 284]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,228.0074656188605
6841,"[383, 119, 216, 283]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,228.04080004365858
6842,"[383, 127, 217, 283]",0.0,0.0,0.01,0.93,0.02,0.0,0.04,228.07413446845666
6843,"[382, 125, 222, 287]",0.0,0.0,0.01,0.87,0.05,0.0,0.07,228.10746889325475
6844,"[383, 125, 223, 290]",0.0,0.0,0.02,0.89,0.04,0.0,0.05,228.14080331805283
6845,"[391, 126, 215, 282]",0.0,0.0,0.01,0.92,0.03,0.0,0.05,228.1741377428509
6846,"[367, 118, 252, 331]",0.08,0.0,0.11,0.19,0.34,0.01,0.27,228.20747216764897
6847,"[369, 119, 249, 328]",0.05,0.0,0.06,0.5,0.19,0.01,0.2,228.24080659244706
6848,"[370, 120, 251, 330]",0.08,0.0,0.16,0.18,0.38,0.01,0.19,228.27414101724514
6849,"[372, 134, 233, 293]",0.0,0.0,0.03,0.76,0.08,0.0,0.12,228.30747544204323
6850,"[377, 127, 247, 325]",0.09,0.0,0.08,0.28,0.35,0.01,0.19,228.34080986684128
6851,"[377, 130, 246, 319]",0.08,0.0,0.15,0.15,0.39,0.0,0.22,228.37414429163937
6852,"[408, 137, 209, 279]",0.0,0.0,0.04,0.74,0.07,0.0,0.14,228.40747871643745
6853,"[410, 137, 208, 280]",0.0,0.0,0.04,0.76,0.08,0.0,0.12,228.44081314123554
6854,"[407, 136, 211, 283]",0.01,0.01,0.12,0.54,0.22,0.0,0.1,228.47414756603362
6855,"[413, 142, 204, 270]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,228.50748199083168
6856,"[414, 142, 203, 271]",0.0,0.0,0.01,0.91,0.02,0.0,0.06,228.54081641562976
6857,"[414, 143, 202, 270]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,228.57415084042785
6858,"[414, 143, 201, 269]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,228.60748526522593
6859,"[410, 140, 206, 276]",0.0,0.0,0.0,0.96,0.01,0.0,0.03,228.64081969002402
6860,"[411, 140, 205, 275]",0.0,0.0,0.0,0.95,0.01,0.0,0.04,228.67415411482207
6861,"[410, 138, 206, 277]",0.0,0.0,0.0,0.96,0.01,0.0,0.02,228.70748853962016
6862,"[413, 139, 201, 270]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,228.74082296441824
6863,"[411, 136, 202, 271]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,228.77415738921633
6864,"[410, 136, 202, 269]",0.0,0.0,0.0,0.97,0.0,0.0,0.02,228.8074918140144
6865,"[399, 121, 214, 290]",0.0,0.0,0.0,0.97,0.01,0.0,0.01,228.84082623881247
6866,"[397, 116, 213, 291]",0.0,0.0,0.0,0.98,0.0,0.0,0.01,228.87416066361055
6867,"[399, 115, 210, 287]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,228.90749508840864
6868,"[399, 112, 208, 286]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,228.94082951320672
6869,"[396, 111, 209, 285]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,228.9741639380048
6870,"[405, 128, 199, 253]",0.0,0.0,0.0,0.99,0.0,0.01,0.0,229.00749836280286
6871,"[393, 106, 208, 286]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,229.04083278760095
6872,"[377, 100, 221, 297]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,229.07416721239903
6873,"[376, 98, 220, 297]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,229.10750163719712
6874,"[391, 111, 205, 277]",0.0,0.0,0.0,0.97,0.01,0.01,0.01,229.1408360619952
6875,"[391, 108, 205, 279]",0.0,0.0,0.01,0.96,0.01,0.01,0.01,229.17417048679326
6876,"[388, 109, 205, 276]",0.0,0.0,0.0,0.98,0.01,0.01,0.01,229.20750491159134
6877,"[391, 100, 203, 280]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,229.24083933638943
6878,"[390, 98, 203, 282]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,229.2741737611875
6879,"[388, 99, 205, 281]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,229.3075081859856
6880,"[389, 99, 203, 281]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,229.34084261078365
6881,"[387, 97, 206, 285]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,229.37417703558174
6882,"[386, 107, 206, 278]",0.0,0.0,0.0,0.97,0.02,0.0,0.01,229.40751146037982
6883,"[390, 97, 203, 286]",0.0,0.0,0.0,0.98,0.01,0.0,0.01,229.4408458851779
6884,"[389, 97, 205, 286]",0.0,0.0,0.0,0.99,0.0,0.0,0.01,229.474180309976
6885,"[387, 108, 207, 278]",0.0,0.0,0.01,0.89,0.05,0.0,0.04,229.50751473477405
6886,"[387, 107, 206, 279]",0.0,0.0,0.0,0.93,0.03,0.0,0.03,229.54084915957213
6887,"[385, 107, 207, 280]",0.0,0.0,0.0,0.95,0.02,0.0,0.03,229.57418358437022
6888,"[388, 111, 205, 274]",0.0,0.0,0.01,0.9,0.02,0.0,0.07,229.6075180091683
6889,"[383, 109, 208, 278]",0.0,0.0,0.0,0.92,0.02,0.0,0.05,229.6408524339664
6890,"[381, 108, 208, 279]",0.0,0.0,0.01,0.83,0.06,0.0,0.09,229.67418685876444
6891,"[380, 105, 213, 285]",0.0,0.0,0.02,0.7,0.15,0.0,0.12,229.70752128356253
6892,"[382, 103, 214, 286]",0.0,0.0,0.02,0.69,0.09,0.0,0.21,229.7408557083606
6893,"[380, 104, 213, 286]",0.01,0.0,0.03,0.64,0.11,0.0,0.22,229.7741901331587
6894,"[380, 104, 215, 286]",0.01,0.0,0.03,0.62,0.1,0.0,0.25,229.80752455795678
6895,"[380, 103, 214, 286]",0.01,0.0,0.05,0.3,0.15,0.0,0.5,229.84085898275484
6896,"[383, 104, 212, 285]",0.01,0.0,0.04,0.35,0.12,0.0,0.47,229.87419340755292
6897,"[382, 105, 212, 284]",0.01,0.0,0.07,0.18,0.23,0.0,0.5,229.907527832351
6898,"[385, 106, 211, 282]",0.01,0.0,0.07,0.25,0.23,0.0,0.43,229.9408622571491
6899,"[383, 105, 213, 284]",0.01,0.0,0.07,0.14,0.17,0.0,0.61,229.97419668194718
6900,"[387, 107, 209, 281]",0.02,0.0,0.08,0.31,0.17,0.0,0.42,230.00753110674523
6901,"[385, 108, 210, 281]",0.01,0.0,0.08,0.25,0.11,0.0,0.56,230.04086553154332
6902,"[385, 108, 210, 282]",0.0,0.0,0.05,0.43,0.06,0.0,0.45,230.0741999563414
6903,"[385, 107, 211, 282]",0.01,0.0,0.08,0.21,0.17,0.0,0.52,230.1075343811395
6904,"[384, 107, 212, 283]",0.01,0.0,0.07,0.25,0.12,0.0,0.54,230.14086880593757
6905,"[384, 107, 212, 283]",0.01,0.0,0.05,0.25,0.1,0.0,0.58,230.17420323073563
6906,"[384, 108, 211, 281]",0.01,0.0,0.06,0.18,0.1,0.0,0.65,230.2075376555337
6907,"[384, 109, 212, 281]",0.01,0.0,0.07,0.3,0.08,0.0,0.54,230.2408720803318
6908,"[384, 108, 211, 283]",0.01,0.0,0.06,0.28,0.09,0.0,0.55,230.27420650512988
6909,"[381, 107, 213, 284]",0.01,0.0,0.08,0.25,0.18,0.0,0.49,230.30754092992797
6910,"[374, 98, 225, 304]",0.02,0.0,0.06,0.13,0.2,0.0,0.59,230.34087535472602
6911,"[375, 100, 223, 301]",0.01,0.0,0.05,0.21,0.18,0.0,0.55,230.3742097795241
6912,"[374, 100, 224, 300]",0.01,0.0,0.05,0.33,0.15,0.0,0.46,230.4075442043222
6913,"[376, 102, 222, 298]",0.02,0.0,0.05,0.3,0.19,0.0,0.44,230.44087862912028
6914,"[375, 101, 224, 300]",0.02,0.0,0.05,0.39,0.16,0.0,0.38,230.47421305391836
6915,"[375, 100, 224, 302]",0.01,0.0,0.04,0.44,0.16,0.0,0.35,230.50754747871642
6916,"[380, 110, 215, 287]",0.01,0.0,0.04,0.55,0.13,0.0,0.27,230.5408819035145
6917,"[381, 111, 214, 285]",0.0,0.0,0.02,0.74,0.05,0.0,0.18,230.5742163283126
6918,"[380, 112, 214, 286]",0.0,0.0,0.02,0.68,0.05,0.0,0.25,230.60755075311067
6919,"[381, 112, 213, 287]",0.0,0.0,0.04,0.58,0.11,0.0,0.27,230.64088517790876
6920,"[381, 112, 217, 296]",0.02,0.0,0.05,0.39,0.28,0.0,0.26,230.6742196027068
6921,"[378, 109, 219, 300]",0.03,0.0,0.09,0.07,0.46,0.0,0.35,230.7075540275049
6922,"[380, 109, 218, 300]",0.02,0.0,0.07,0.03,0.54,0.0,0.33,230.74088845230298
6923,"[380, 108, 219, 302]",0.02,0.0,0.09,0.06,0.53,0.0,0.3,230.77422287710107
6924,"[379, 107, 221, 303]",0.02,0.0,0.04,0.11,0.36,0.0,0.46,230.80755730189915
6925,"[378, 107, 220, 302]",0.02,0.0,0.04,0.1,0.26,0.0,0.58,230.8408917266972
6926,"[379, 107, 220, 301]",0.02,0.0,0.04,0.14,0.26,0.0,0.54,230.8742261514953
6927,"[380, 110, 222, 300]",0.02,0.0,0.07,0.07,0.38,0.0,0.46,230.90756057629338
6928,"[383, 107, 218, 300]",0.02,0.0,0.08,0.09,0.34,0.0,0.47,230.94089500109146
6929,"[385, 111, 216, 296]",0.01,0.0,0.04,0.2,0.19,0.0,0.56,230.97422942588955
6930,"[384, 111, 218, 298]",0.02,0.0,0.06,0.08,0.27,0.0,0.58,231.0075638506876
6931,"[382, 110, 220, 299]",0.01,0.0,0.04,0.17,0.17,0.0,0.61,231.0408982754857
6932,"[384, 112, 217, 298]",0.02,0.0,0.06,0.08,0.29,0.0,0.55,231.07423270028377
6933,"[385, 112, 216, 296]",0.01,0.0,0.03,0.24,0.12,0.0,0.6,231.10756712508186
6934,"[374, 104, 225, 305]",0.02,0.0,0.08,0.13,0.27,0.0,0.5,231.14090154987994
6935,"[373, 104, 226, 305]",0.02,0.0,0.06,0.11,0.23,0.0,0.57,231.174235974678
6936,"[382, 111, 220, 298]",0.02,0.0,0.04,0.25,0.2,0.0,0.5,231.20757039947608
6937,"[374, 107, 224, 301]",0.01,0.0,0.05,0.25,0.22,0.0,0.47,231.24090482427417
6938,"[373, 107, 225, 301]",0.01,0.0,0.05,0.15,0.17,0.0,0.62,231.27423924907225
6939,"[381, 109, 220, 298]",0.01,0.0,0.02,0.17,0.14,0.0,0.66,231.30757367387034
6940,"[382, 109, 220, 298]",0.01,0.0,0.04,0.23,0.18,0.0,0.55,231.3409080986684
6941,"[383, 109, 218, 295]",0.02,0.0,0.06,0.22,0.29,0.0,0.41,231.37424252346648
6942,"[383, 110, 217, 294]",0.02,0.0,0.06,0.15,0.3,0.0,0.46,231.40757694826456
6943,"[382, 109, 218, 296]",0.02,0.0,0.05,0.11,0.26,0.0,0.55,231.44091137306265
6944,"[381, 109, 218, 295]",0.02,0.0,0.06,0.07,0.26,0.0,0.6,231.47424579786073
6945,"[369, 106, 225, 304]",0.02,0.0,0.09,0.1,0.24,0.0,0.55,231.5075802226588
6946,"[370, 106, 224, 303]",0.02,0.0,0.13,0.09,0.22,0.0,0.54,231.54091464745687
6947,"[368, 105, 227, 307]",0.02,0.0,0.09,0.09,0.21,0.0,0.6,231.57424907225496
6948,"[367, 105, 228, 305]",0.03,0.0,0.13,0.04,0.37,0.0,0.43,231.60758349705304
6949,"[368, 106, 226, 304]",0.02,0.0,0.13,0.09,0.34,0.0,0.42,231.64091792185113
6950,"[368, 105, 227, 305]",0.02,0.0,0.12,0.12,0.29,0.0,0.45,231.67425234664918
6951,"[368, 106, 227, 304]",0.02,0.0,0.09,0.12,0.28,0.0,0.49,231.70758677144727
6952,"[368, 106, 227, 304]",0.01,0.0,0.09,0.16,0.24,0.0,0.49,231.74092119624535
6953,"[368, 104, 226, 306]",0.02,0.0,0.12,0.22,0.18,0.0,0.45,231.77425562104344
6954,"[368, 106, 226, 304]",0.01,0.0,0.09,0.29,0.17,0.0,0.44,231.80759004584152
6955,"[368, 106, 227, 306]",0.02,0.0,0.08,0.19,0.17,0.0,0.54,231.84092447063958
6956,"[367, 106, 227, 305]",0.02,0.0,0.13,0.18,0.21,0.0,0.46,231.87425889543766
6957,"[368, 106, 227, 306]",0.02,0.0,0.1,0.09,0.2,0.0,0.59,231.90759332023575
6958,"[368, 107, 227, 304]",0.02,0.0,0.08,0.15,0.16,0.0,0.59,231.94092774503383
6959,"[368, 106, 226, 306]",0.02,0.0,0.11,0.14,0.21,0.0,0.51,231.97426216983192
6960,"[369, 106, 225, 306]",0.02,0.0,0.1,0.13,0.17,0.0,0.59,232.00759659462997
6961,"[369, 106, 226, 306]",0.02,0.0,0.11,0.14,0.18,0.0,0.55,232.04093101942806
6962,"[370, 107, 225, 303]",0.02,0.0,0.12,0.15,0.19,0.0,0.52,232.07426544422614
6963,"[370, 107, 225, 304]",0.02,0.0,0.11,0.18,0.22,0.0,0.47,232.10759986902423
6964,"[370, 106, 223, 305]",0.03,0.0,0.14,0.12,0.24,0.0,0.48,232.1409342938223
6965,"[372, 107, 223, 304]",0.02,0.0,0.08,0.09,0.21,0.0,0.6,232.17426871862037
6966,"[372, 106, 223, 304]",0.02,0.0,0.1,0.09,0.25,0.0,0.54,232.20760314341845
6967,"[381, 116, 219, 294]",0.03,0.0,0.05,0.16,0.23,0.0,0.54,232.24093756821654
6968,"[373, 107, 224, 306]",0.04,0.0,0.1,0.06,0.27,0.0,0.53,232.27427199301462
6969,"[379, 115, 223, 300]",0.04,0.0,0.1,0.04,0.3,0.0,0.52,232.3076064178127
6970,"[378, 113, 223, 300]",0.02,0.0,0.07,0.04,0.22,0.0,0.65,232.34094084261076
6971,"[377, 113, 223, 298]",0.02,0.0,0.07,0.01,0.39,0.0,0.5,232.37427526740885
6972,"[378, 115, 223, 297]",0.03,0.0,0.07,0.03,0.26,0.0,0.61,232.40760969220693
6973,"[377, 114, 223, 298]",0.03,0.0,0.08,0.02,0.27,0.0,0.61,232.44094411700502
6974,"[378, 116, 221, 298]",0.04,0.0,0.1,0.01,0.3,0.0,0.56,232.4742785418031
6975,"[370, 109, 222, 304]",0.02,0.0,0.21,0.01,0.42,0.0,0.33,232.50761296660116
6976,"[376, 115, 221, 296]",0.02,0.0,0.12,0.02,0.31,0.0,0.52,232.54094739139924
6977,"[374, 113, 223, 301]",0.04,0.0,0.14,0.01,0.46,0.0,0.35,232.57428181619733
6978,"[375, 115, 221, 296]",0.03,0.0,0.1,0.02,0.27,0.0,0.57,232.6076162409954
6979,"[374, 111, 222, 302]",0.03,0.0,0.13,0.02,0.36,0.0,0.46,232.6409506657935
6980,"[376, 114, 221, 297]",0.02,0.0,0.12,0.07,0.29,0.0,0.49,232.67428509059155
6981,"[377, 115, 221, 294]",0.02,0.0,0.09,0.09,0.22,0.0,0.58,232.70761951538964
6982,"[377, 113, 221, 298]",0.02,0.0,0.12,0.03,0.31,0.0,0.52,232.74095394018772
6983,"[378, 113, 220, 296]",0.02,0.0,0.1,0.06,0.24,0.0,0.58,232.7742883649858
6984,"[379, 113, 219, 295]",0.01,0.0,0.09,0.05,0.31,0.0,0.53,232.8076227897839
6985,"[378, 112, 221, 299]",0.02,0.0,0.11,0.03,0.37,0.0,0.47,232.84095721458195
6986,"[379, 113, 221, 299]",0.01,0.0,0.11,0.03,0.32,0.0,0.53,232.87429163938003
6987,"[379, 115, 221, 297]",0.02,0.0,0.13,0.04,0.24,0.0,0.57,232.90762606417812
6988,"[380, 117, 220, 297]",0.03,0.0,0.13,0.02,0.37,0.0,0.46,232.9409604889762
6989,"[379, 118, 219, 295]",0.03,0.0,0.12,0.03,0.29,0.0,0.53,232.9742949137743
6990,"[378, 116, 220, 298]",0.03,0.0,0.14,0.08,0.32,0.0,0.43,233.00762933857234
6991,"[379, 117, 219, 294]",0.02,0.0,0.08,0.16,0.16,0.0,0.58,233.04096376337043
6992,"[377, 116, 221, 297]",0.03,0.0,0.12,0.1,0.26,0.0,0.48,233.0742981881685
6993,"[376, 114, 222, 301]",0.04,0.0,0.15,0.05,0.39,0.0,0.37,233.1076326129666
6994,"[377, 116, 220, 297]",0.04,0.0,0.16,0.11,0.28,0.0,0.42,233.14096703776468
6995,"[377, 114, 220, 299]",0.03,0.0,0.1,0.15,0.22,0.0,0.51,233.17430146256274
6996,"[375, 114, 222, 299]",0.02,0.0,0.09,0.21,0.17,0.0,0.5,233.20763588736082
6997,"[376, 115, 221, 297]",0.02,0.0,0.07,0.24,0.12,0.0,0.55,233.2409703121589
6998,"[376, 114, 221, 297]",0.01,0.0,0.05,0.35,0.11,0.0,0.48,233.274304736957
6999,"[375, 113, 222, 298]",0.01,0.0,0.04,0.29,0.1,0.0,0.56,233.30763916175508
7000,"[375, 114, 221, 298]",0.01,0.0,0.07,0.25,0.12,0.0,0.55,233.34097358655313
7001,"[376, 114, 221, 297]",0.01,0.0,0.07,0.22,0.14,0.0,0.55,233.37430801135122
7002,"[376, 114, 221, 296]",0.01,0.0,0.05,0.2,0.16,0.0,0.58,233.4076424361493
7003,"[377, 114, 221, 299]",0.02,0.0,0.08,0.18,0.2,0.0,0.53,233.4409768609474
7004,"[378, 116, 219, 297]",0.02,0.0,0.11,0.15,0.2,0.0,0.51,233.47431128574547
7005,"[381, 116, 217, 295]",0.02,0.0,0.06,0.25,0.13,0.0,0.54,233.50764571054353
7006,"[381, 118, 218, 294]",0.02,0.0,0.08,0.16,0.2,0.0,0.54,233.5409801353416
7007,"[379, 117, 219, 296]",0.02,0.0,0.07,0.18,0.18,0.0,0.55,233.5743145601397
7008,"[380, 116, 220, 296]",0.02,0.0,0.07,0.13,0.17,0.0,0.62,233.60764898493778
7009,"[380, 116, 218, 295]",0.02,0.0,0.06,0.18,0.17,0.0,0.58,233.64098340973587
7010,"[383, 115, 215, 293]",0.02,0.0,0.04,0.27,0.21,0.0,0.46,233.67431783453392
7011,"[382, 113, 216, 293]",0.02,0.0,0.04,0.34,0.15,0.0,0.45,233.707652259332
7012,"[382, 113, 216, 295]",0.02,0.0,0.05,0.21,0.2,0.0,0.52,233.7409866841301
7013,"[382, 112, 216, 296]",0.02,0.0,0.06,0.23,0.23,0.0,0.46,233.77432110892818
7014,"[379, 111, 218, 297]",0.01,0.0,0.04,0.26,0.11,0.0,0.58,233.80765553372626
7015,"[380, 111, 217, 296]",0.01,0.0,0.03,0.31,0.12,0.0,0.53,233.84098995852432
7016,"[379, 111, 217, 296]",0.01,0.0,0.04,0.19,0.19,0.0,0.57,233.8743243833224
7017,"[378, 113, 220, 293]",0.01,0.0,0.03,0.26,0.15,0.0,0.55,233.9076588081205
7018,"[377, 109, 218, 297]",0.01,0.0,0.05,0.34,0.11,0.0,0.49,233.94099323291857
7019,"[380, 112, 218, 293]",0.01,0.0,0.05,0.23,0.23,0.0,0.47,233.97432765771666
7020,"[377, 109, 217, 296]",0.01,0.0,0.05,0.38,0.13,0.0,0.43,234.0076620825147
7021,"[378, 112, 219, 295]",0.01,0.0,0.03,0.37,0.16,0.0,0.44,234.0409965073128
7022,"[379, 113, 218, 293]",0.01,0.0,0.02,0.49,0.14,0.0,0.33,234.07433093211088
7023,"[381, 114, 216, 290]",0.01,0.0,0.03,0.53,0.13,0.0,0.3,234.10766535690897
7024,"[380, 114, 216, 290]",0.01,0.0,0.02,0.58,0.1,0.0,0.29,234.14099978170705
7025,"[380, 114, 216, 292]",0.01,0.0,0.01,0.67,0.07,0.0,0.24,234.1743342065051
7026,"[380, 114, 215, 290]",0.01,0.0,0.02,0.64,0.1,0.0,0.23,234.2076686313032
7027,"[380, 114, 215, 290]",0.01,0.0,0.02,0.69,0.06,0.0,0.23,234.24100305610128
7028,"[380, 114, 216, 291]",0.01,0.0,0.02,0.67,0.07,0.0,0.23,234.27433748089936
7029,"[374, 110, 221, 297]",0.01,0.0,0.03,0.48,0.09,0.0,0.4,234.30767190569745
